2022/10/20 08:21:50 [error] 31#31: *55 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *56 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *57 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *58 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *59 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *60 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *61 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *62 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *63 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *64 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *65 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *66 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *67 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
